8/20/2023 7:52:08 AM|sportTemplate|rugby|sportName|o8WoWvpPACn2Kxsw5| Standard
2023/08/20 11:42:19|videoPlayStartStopTimes|1388=3672;4037=6528
8/20/2023 9:11:15 AM|playerStat|for|6|Effective Ruck||8/20/2023 9:11:15 AM|3090.55153739452
8/20/2023 9:11:16 AM|playerStat|for|8|Effective Ruck||8/20/2023 9:11:16 AM|3091.18237477541
8/20/2023 9:11:19 AM|playerStat|for|9|Good Pass||8/20/2023 9:11:19 AM|3092.83441317081
8/20/2023 9:11:25 AM|playerStat|for|3|Gainline Success|4|8/20/2023 9:11:25 AM|3095.391071558
8/20/2023 9:11:30 AM|playerStat|for|4|Effective Ruck||8/20/2023 9:11:30 AM|3096.11493003368
8/20/2023 9:11:31 AM|playerStat|for|5|Effective Ruck||8/20/2023 9:11:31 AM|3096.54063355923
8/20/2023 9:11:35 AM|playerStat|for|9|Good Pass||8/20/2023 9:11:35 AM|3099.09769815207
8/20/2023 9:11:45 AM|playerStat|for|8|Gainline Success|1|8/20/2023 9:11:45 AM|3104.63793706894
8/20/2023 9:11:49 AM|playerStat|for|3|Effective Ruck||8/20/2023 9:11:49 AM|3105.47959518433
8/20/2023 9:11:52 AM|playerStat|for|6|Effective Ruck||8/20/2023 9:11:52 AM|3105.75256538391
8/20/2023 9:12:23 AM|playerStat|for|7|Gainline Success|1|8/20/2023 9:12:23 AM|3111.81843441725
8/20/2023 9:12:24 AM|playerStat|for|1|Effective Ruck||8/20/2023 9:12:24 AM|3112.43139874935
8/20/2023 9:12:27 AM|playerStat|for|2|Effective Ruck||8/20/2023 9:12:27 AM|3112.66212356091
8/20/2023 9:12:42 AM|playerStat|for|6|Gainline unsuccessful|1|8/20/2023 9:12:42 AM|3116.87203896046
8/20/2023 9:12:48 AM|playerStat|for|2|Effective Ruck||8/20/2023 9:12:48 AM|3116.98821377754
8/20/2023 9:12:49 AM|playerStat|for|5|Effective Ruck||8/20/2023 9:12:49 AM|3117.6893247366
8/20/2023 9:13:15 AM|playerStat|for|1|Gainline Success|1|8/20/2023 9:13:15 AM|3126.42396491766
8/20/2023 9:13:24 AM|playerStat|for|9|Good Pass||8/20/2023 9:13:24 AM|3134.17436879873
8/20/2023 9:13:31 AM|playerStat|for|10|Gainline unsuccessful|0|8/20/2023 9:13:31 AM|3135.82600098848
8/20/2023 9:13:37 AM|playerStat|for|9|Effective Ruck||8/20/2023 9:13:37 AM|3138.99481129646
8/20/2023 9:13:38 AM|playerStat|for|13|Effective Ruck||8/20/2023 9:13:38 AM|3139.3859873414
8/20/2023 9:13:53 AM|playerStat|for|3|Gainline unsuccessful|0|8/20/2023 9:13:53 AM|3146.34875845909
8/20/2023 9:13:55 AM|playerStat|for|5|Effective Ruck||8/20/2023 9:13:55 AM|3147.93986600637
8/20/2023 9:13:56 AM|playerStat|for|8|Effective Ruck||8/20/2023 9:13:56 AM|3148.35094612837
8/20/2023 9:14:38 AM|playerStat|for|5|Ball Lost||8/20/2023 9:14:38 AM|3158.09906941652
8/20/2023 9:15:03 AM|playerStat|against|11|Kick Fielded Successfully||8/20/2023 9:15:03 AM|3205.73602509499
8/20/2023 9:15:08 AM|playerStat|for|11|Defender Beaten|1|8/20/2023 9:15:08 AM|3209.17090010643
8/20/2023 9:15:14 AM|playerStat|for|11|Carries in Open Play|12|8/20/2023 9:15:14 AM|3212.16179233789
8/20/2023 9:15:20 AM|playerStat|for|8|Effective Ruck||8/20/2023 9:15:20 AM|3213.08956605196
8/20/2023 9:15:21 AM|playerStat|for|6|Effective Ruck||8/20/2023 9:15:21 AM|3213.73624545336
8/20/2023 9:15:23 AM|playerStat|for|9|Good Pass||8/20/2023 9:15:23 AM|3215.41224998236
8/20/2023 9:15:42 AM|playerStat|for|10|Avg Kick|24|8/20/2023 9:15:42 AM|3219.05997675657
8/20/2023 9:15:45 AM|playerStat|for|15|Kick Fielded Unsuccessfully||8/20/2023 9:15:45 AM|3219.89879143238
8/20/2023 9:16:14 AM|playerStat|for|12|Defender Beaten|1|8/20/2023 9:16:14 AM|3252.47689110041
8/20/2023 9:16:18 AM|playerStat|for|12|Carries in Open Play|13|8/20/2023 9:16:18 AM|3254.30156689882
8/20/2023 9:16:23 AM|playerStat|for|9|Effective Ruck||8/20/2023 9:16:23 AM|3254.98114895821
8/20/2023 9:16:26 AM|playerStat|for|13|Effective Ruck||8/20/2023 9:16:26 AM|3255.37557464838
8/20/2023 9:16:28 AM|playerStat|for|3|Effective Ruck||8/20/2023 9:16:28 AM|3256.24485474825
8/20/2023 9:16:34 AM|playerStat|for|7|Good Pass||8/20/2023 9:16:34 AM|3260.156208992
8/20/2023 9:16:38 AM|playerStat|for|4|Gainline Success|3|8/20/2023 9:16:38 AM|3261.87811475992
8/20/2023 9:16:39 AM|playerStat|for|2|Effective Ruck||8/20/2023 9:16:39 AM|3262.78029751778
8/20/2023 9:16:42 AM|playerStat|for|5|Effective Ruck||8/20/2023 9:16:42 AM|3263.42291486263
8/20/2023 9:16:46 AM|playerStat|for|9|Good Pass||8/20/2023 9:16:46 AM|3266.26188617945
8/20/2023 9:16:48 AM|playerStat|for|1|Good Pass||8/20/2023 9:16:48 AM|3267.56052565575
8/20/2023 9:16:52 AM|playerStat|for|7|Defender Beaten|1|8/20/2023 9:16:52 AM|3268.04837864637
8/20/2023 9:16:56 AM|playerStat|for|7|Gainline Success|5|8/20/2023 9:16:56 AM|3268.70521318913
8/20/2023 9:16:58 AM|playerStat|for|1|Effective Ruck||8/20/2023 9:16:58 AM|3269.94332802296
8/20/2023 9:17:02 AM|playerStat|for|9|Good Pass||8/20/2023 9:17:02 AM|3272.74492841959
8/20/2023 9:17:04 AM|playerStat|for|10|Good Pass||8/20/2023 9:17:04 AM|3273.81487411261
8/20/2023 9:17:09 AM|playerStat|for|8|Gainline Success|5|8/20/2023 9:17:09 AM|3276.40849721432
8/20/2023 9:17:12 AM|playerStat|for|11|Effective Ruck||8/20/2023 9:17:12 AM|3277.45650780201
8/20/2023 9:17:17 AM|playerStat|for|8|Ball Lost||8/20/2023 9:17:17 AM|3280.34544241428
8/20/2023 9:17:20 AM|deletePlayerStat|for|8|Ball Lost|3280.35
8/20/2023 9:17:21 AM|playerStat|against|8|Ball Lost||8/20/2023 9:17:21 AM|3280.80526721478
8/20/2023 9:17:30 AM|playerStat|against|6|Neutral Tackle|2|8/20/2023 9:17:30 AM|3283.37289315462
8/20/2023 9:17:51 AM|playerStat|against|5|Tackle Assist||8/20/2023 9:17:51 AM|3283.49881690741
8/20/2023 9:17:55 AM|playerStat|against|6|Defender in Position||8/20/2023 9:17:55 AM|3286.52383041382
8/20/2023 9:17:57 AM|playerStat|against|5|Defender in Position||8/20/2023 9:17:57 AM|3287.65267592669
8/20/2023 9:18:09 AM|playerStat|against|13|Passive Tackle|2|8/20/2023 9:18:09 AM|3296.42103117704
8/20/2023 9:18:13 AM|playerStat|against|13|Defender in Position||8/20/2023 9:18:13 AM|3299.0479631424
8/20/2023 9:18:23 AM|playerStat|against|14|Kick Fielded Successfully||8/20/2023 9:18:23 AM|3306.16346758604
8/20/2023 9:18:30 AM|playerStat|for|13|Penalty Conceded||8/20/2023 9:18:30 AM|3296.25204962492
8/20/2023 9:18:36 AM|deletePlayerStat|for|13|Penalty Conceded|3296.25
8/20/2023 9:18:38 AM|playerStat|against|13|Penalty Conceded||8/20/2023 9:18:38 AM|3297.28909265995
8/20/2023 9:19:09 AM|playerStat|against|10|Dominant Tackle|2|8/20/2023 9:19:09 AM|3385.03601324558
8/20/2023 9:19:11 AM|playerStat|against|10|Defender in Position||8/20/2023 9:19:11 AM|3386.04421567917
8/20/2023 9:19:27 AM|playerStat|against|12|Dominant Tackle|2|8/20/2023 9:19:27 AM|3386.13479954004
8/20/2023 9:19:30 AM|playerStat|against|12|Defender in Position||8/20/2023 9:19:30 AM|3387.88595211506
8/20/2023 9:19:52 AM|playerStat|against|12|Penalty Conceded||8/20/2023 9:19:52 AM|3387.84655016661
8/20/2023 9:20:47 AM|playerStat|against|4|Tackle Missed||8/20/2023 9:20:47 AM|3456.43640589714
8/20/2023 9:20:51 AM|playerStat|against|3|Neutral Tackle|3|8/20/2023 9:20:51 AM|3458.3094201684
8/20/2023 9:21:07 AM|playerStat|against|16|Neutral Tackle|2|8/20/2023 9:21:07 AM|3464.51014947891
8/20/2023 9:21:09 AM|playerStat|against|16|Defender in Position||8/20/2023 9:21:09 AM|3466.04195100069
8/20/2023 9:21:42 AM|playerStat|against|8|Effective Ruck||8/20/2023 9:21:42 AM|3465.11133384705
8/20/2023 9:21:55 AM|playerStat|against|2|Neutral Tackle|2|8/20/2023 9:21:55 AM|3473.60387545824
8/20/2023 9:21:59 AM|playerStat|against|16|Tackle Assist||8/20/2023 9:21:59 AM|3474.45040804148
8/20/2023 9:22:03 AM|playerStat|against|2|Defender in Position||8/20/2023 9:22:03 AM|3477.35315364599
8/20/2023 9:22:13 AM|playerStat|against|12|Neutral Tackle|2|8/20/2023 9:22:13 AM|3482.05092203617
8/20/2023 9:22:14 AM|playerStat|against|16|Defender in Position||8/20/2023 9:22:14 AM|3482.3669500351
8/20/2023 9:22:28 AM|playerStat|against|10|Dominant Tackle|2|8/20/2023 9:22:28 AM|3488.44419282675
8/20/2023 9:22:34 AM|playerStat|against|16|Effective Ruck||8/20/2023 9:22:34 AM|3489.95690268278
8/20/2023 9:22:35 AM|playerStat|against|10|Defender in Position||8/20/2023 9:22:35 AM|3490.59952002764
8/20/2023 9:23:02 AM|playerStat|against|12|Defender in Position||8/20/2023 9:23:02 AM|3494.74322390556
8/20/2023 9:23:08 AM|playerStat|against|13|Dominant Tackle|2|8/20/2023 9:23:08 AM|3496.35829758644
8/20/2023 9:23:10 AM|playerStat|against|6|Tackle Assist||8/20/2023 9:23:10 AM|3497.93884378672
8/20/2023 9:23:13 AM|playerStat|against|6|Defender in Position||8/20/2023 9:23:13 AM|3499.54579335451
8/20/2023 9:23:24 AM|playerStat|against|13|Defender in Position||8/20/2023 9:23:24 AM|3503.7199626565
8/20/2023 9:23:41 AM|playerStat|against|4|Neutral Tackle|2|8/20/2023 9:23:41 AM|3505.31431984901
8/20/2023 9:23:45 AM|playerStat|against|4|Defender in Position||8/20/2023 9:23:45 AM|3508.22803300619
8/20/2023 9:23:53 AM|playerStat|against|15|Dominant Tackle|2|8/20/2023 9:23:53 AM|3511.67184454203
8/20/2023 9:24:00 AM|playerStat|against|15|Defender in Position||8/20/2023 9:24:00 AM|3512.70929378271
8/20/2023 9:24:44 AM|playerStat|for|11|Good Pass||8/20/2023 9:24:44 AM|3628.19518607855
8/20/2023 9:24:49 AM|playerStat|for|6|Carries in Open Play|1|8/20/2023 9:24:49 AM|3628.710254848
8/20/2023 9:24:53 AM|playerStat|for|4|Effective Ruck||8/20/2023 9:24:53 AM|3629.59903281927
8/20/2023 9:24:54 AM|playerStat|for|5|Effective Ruck||8/20/2023 9:24:54 AM|3630.2977065444
8/20/2023 9:25:00 AM|playerStat|for|9|Bad Pass||8/20/2023 9:25:00 AM|3634.18956291676
8/20/2023 9:25:29 AM|playerStat|for|10|Kick at Goal Successful|1|8/20/2023 9:25:29 AM|3713.7973408103
8/20/2023 9:25:39 AM|deletePlayerStat|for|10|Kick at Goal Successful|3713.8
8/20/2023 9:25:41 AM|playerStat|for|10|Kick at Goal Un Successful|1|8/20/2023 9:25:41 AM|3713.79530978203
8/20/2023 9:26:22 AM|playerStat|for|9|Good Kick|37|8/20/2023 9:26:22 AM|3739.53209382296
8/20/2023 9:26:42 AM|playerStat|against|15|Kick Fielded Successfully||8/20/2023 9:26:42 AM|3746.54198479652
8/20/2023 9:26:51 AM|playerStat|for|15|Carries in Open Play|14|8/20/2023 9:26:51 AM|3750.14462274313
8/20/2023 9:26:56 AM|playerStat|for|6|Effective Ruck||8/20/2023 9:26:56 AM|3751.55659359694
8/20/2023 9:27:05 AM|playerStat|for|12|Effective Ruck||8/20/2023 9:27:05 AM|3752.69681286812
8/20/2023 9:27:30 AM|playerStat|for|2|Ball Lost||8/20/2023 9:27:30 AM|3810.93857955933
8/20/2023 9:27:38 AM|playerStat|against|13|Tackle Missed||8/20/2023 9:27:38 AM|3817.34119307995
8/20/2023 9:27:45 AM|playerStat|against|16|Passive Tackle|2|8/20/2023 9:27:45 AM|3817.53576558828
8/20/2023 9:27:48 AM|playerStat|against|8|Effective Ruck||8/20/2023 9:27:48 AM|3819.12971657515
8/20/2023 9:27:49 AM|playerStat|against|11|Effective Ruck||8/20/2023 9:27:49 AM|3819.85154402256
8/20/2023 9:27:51 AM|playerStat|against|16|Defender in Position||8/20/2023 9:27:51 AM|3821.25864040852
8/20/2023 9:27:59 AM|playerStat|against|16|Passive Tackle|2|8/20/2023 9:27:59 AM|3825.91903787851
8/20/2023 9:28:06 AM|playerStat|against|16|Defender in Position||8/20/2023 9:28:06 AM|3828.25878244638
8/20/2023 9:28:15 AM|playerStat|against|11|Kick Fielded Successfully||8/20/2023 9:28:15 AM|3835.56926560402
8/20/2023 9:28:24 AM|playerStat|for|11|Bad Pass||8/20/2023 9:28:24 AM|3836.65058505535
8/20/2023 9:28:30 AM|playerStat|for|15|Carries in Open Play|2|8/20/2023 9:28:30 AM|3838.74254417419
8/20/2023 9:28:34 AM|playerStat|for|13|Effective Ruck||8/20/2023 9:28:34 AM|3839.74140387774
8/20/2023 9:28:43 AM|playerStat|for|12|Effective Ruck||8/20/2023 9:28:43 AM|3840.6098715663
8/20/2023 9:28:47 AM|playerStat|for|4|Effective Ruck||8/20/2023 9:28:47 AM|3843.45656079054
8/20/2023 9:28:52 AM|playerStat|for|9|Good Pass||8/20/2023 9:28:52 AM|3847.72253257036
8/20/2023 9:28:56 AM|playerStat|for|16|Avg Pass||8/20/2023 9:28:56 AM|3849.21615076065
8/20/2023 9:29:01 AM|playerStat|for|6|Gainline Success|4|8/20/2023 9:29:01 AM|3851.25611555576
8/20/2023 9:29:03 AM|playerStat|for|11|Effective Ruck||8/20/2023 9:29:03 AM|3852.4942303896
8/20/2023 9:29:04 AM|playerStat|for|16|Effective Ruck||8/20/2023 9:29:04 AM|3853.44515782595
8/20/2023 9:29:07 AM|playerStat|for|9|Good Pass||8/20/2023 9:29:07 AM|3855.36772918701
8/20/2023 9:29:13 AM|playerStat|for|12|Defender Beaten|2|8/20/2023 9:29:13 AM|3858.00278526545
8/20/2023 9:29:17 AM|playerStat|for|12|Gainline Success|15|8/20/2023 9:29:17 AM|3859.7624681592
8/20/2023 9:29:24 AM|playerStat|for|8|Effective Ruck||8/20/2023 9:29:24 AM|3861.12528812885
8/20/2023 9:29:25 AM|playerStat|for|4|Effective Ruck||8/20/2023 9:29:25 AM|3861.45025265217
8/20/2023 9:29:25 AM|playerStat|for|5|Effective Ruck||8/20/2023 9:29:25 AM|3861.49534147978
8/20/2023 9:29:28 AM|playerStat|for|9|Good Pass||8/20/2023 9:29:28 AM|3862.99911481142
8/20/2023 9:29:35 AM|playerStat|for|3|Gainline unsuccessful|4|8/20/2023 9:29:35 AM|3866.87959742546
8/20/2023 9:29:37 AM|playerStat|for|4|Effective Ruck||8/20/2023 9:29:37 AM|3867.76187610626
8/20/2023 9:29:41 AM|playerStat|for|2|Effective Ruck||8/20/2023 9:29:41 AM|3868.16808176041
8/20/2023 9:29:46 AM|playerStat|for|9|Good Pass||8/20/2023 9:29:46 AM|3872.80288827419
8/20/2023 9:29:49 AM|deletePlayerStat|for|9|Good Pass|3872.8
8/20/2023 9:29:52 AM|playerStat|for|9|Avg Pass||8/20/2023 9:29:52 AM|3873.36345207691
8/20/2023 9:29:53 AM|playerStat|for|13|Good Pass||8/20/2023 9:29:53 AM|3874.09543466568
8/20/2023 9:29:58 AM|playerStat|for|16|Gainline unsuccessful|3|8/20/2023 9:29:58 AM|3875.44038158655
8/20/2023 9:30:04 AM|playerStat|for|12|Effective Ruck||8/20/2023 9:30:04 AM|3876.89459782839
8/20/2023 9:30:05 AM|playerStat|for|6|Effective Ruck||8/20/2023 9:30:05 AM|3877.29186695814
8/20/2023 9:30:14 AM|playerStat|for|9|Good Pass||8/20/2023 9:30:14 AM|3885.49519014359
8/20/2023 9:30:19 AM|playerStat|for|5|Gainline Success|4|8/20/2023 9:30:19 AM|3887.08711010218
8/20/2023 9:30:24 AM|playerStat|for|2|Effective Ruck||8/20/2023 9:30:24 AM|3888.1676171422
8/20/2023 9:30:28 AM|playerStat|for|9|Good Pass||8/20/2023 9:30:28 AM|3891.16541486979
8/20/2023 9:30:34 AM|playerStat|for|15|Gainline Success|5|8/20/2023 9:30:34 AM|3893.92801952362
8/20/2023 9:30:36 AM|playerStat|for|11|Effective Ruck||8/20/2023 9:30:36 AM|3894.40409255028
8/20/2023 9:30:38 AM|playerStat|for|4|Effective Ruck||8/20/2023 9:30:38 AM|3895.52725118399
8/20/2023 9:30:42 AM|playerStat|for|9|Good Pass||8/20/2023 9:30:42 AM|3898.69890493155
8/20/2023 9:30:45 AM|playerStat|for|2|Gainline unsuccessful|3|8/20/2023 9:30:45 AM|3900.20389688015
8/20/2023 9:30:50 AM|playerStat|for|6|Effective Ruck||8/20/2023 9:30:50 AM|3901.13410782814
8/20/2023 9:30:51 AM|playerStat|for|5|Effective Ruck||8/20/2023 9:30:51 AM|3901.64308351278
8/20/2023 9:30:55 AM|playerStat|for|9|Good Pass||8/20/2023 9:30:55 AM|3904.241987288
8/20/2023 9:31:08 AM|playerStat|for|1|Gainline Success|6|8/20/2023 9:31:08 AM|3906.96600240469
8/20/2023 9:31:10 AM|playerStat|for|1|Ball Lost||8/20/2023 9:31:10 AM|3907.97379863262
8/20/2023 9:31:17 AM|playerStat|against|8|Ball Lost||8/20/2023 9:31:17 AM|3908.76711827517
8/20/2023 9:31:20 AM|deletePlayerStat|against|8|Ball Lost|3908.77
8/20/2023 9:32:07 AM|playerStat|against|14|Passive Tackle|3|8/20/2023 9:32:07 AM|3974.08579987288
8/20/2023 9:32:08 AM|playerStat|against|12|Tackle Assist||8/20/2023 9:32:08 AM|3974.55090534687
8/20/2023 9:32:13 AM|playerStat|against|12|Defender in Position||8/20/2023 9:32:13 AM|3976.63067829609
8/20/2023 9:32:13 AM|playerStat|against|14|Defender in Position||8/20/2023 9:32:13 AM|3976.83093768358
8/20/2023 9:32:28 AM|playerStat|against|2|Neutral Tackle|2|8/20/2023 9:32:28 AM|3981.52586263418
8/20/2023 9:32:31 AM|playerStat|against|16|Tackle Assist||8/20/2023 9:32:31 AM|3982.26962518692
8/20/2023 9:32:32 AM|playerStat|against|16|Defender in Position||8/20/2023 9:32:32 AM|3983.31560474634
8/20/2023 9:32:34 AM|playerStat|against|2|Defender in Position||8/20/2023 9:32:34 AM|3984.51756727695
8/20/2023 9:32:43 AM|playerStat|against|11|Kick Fielded Successfully||8/20/2023 9:32:43 AM|3992.3187468648
8/20/2023 9:32:50 AM|playerStat|for|11|Carries in Open Play|20|8/20/2023 9:32:50 AM|3996.80569452047
8/20/2023 9:32:54 AM|playerStat|for|5|Effective Ruck||8/20/2023 9:32:54 AM|3998.43132954836
8/20/2023 9:33:00 AM|playerStat|for|4|Effective Ruck||8/20/2023 9:33:00 AM|3999.34732329845
8/20/2023 9:33:06 AM|playerStat|for|9|Good Pass||8/20/2023 9:33:06 AM|4004.07474470139
8/20/2023 9:33:09 AM|playerStat|for|13|Good Pass||8/20/2023 9:33:09 AM|4005.22958737612
8/20/2023 9:33:15 AM|playerStat|for|8|Gainline unsuccessful|5|8/20/2023 9:33:15 AM|4007.93938529491
8/20/2023 9:33:19 AM|playerStat|for|12|Effective Ruck||8/20/2023 9:33:19 AM|4009.0060813427
8/20/2023 9:33:24 AM|playerStat|for|6|Effective Ruck||8/20/2023 9:33:24 AM|4009.75349974632
8/20/2023 9:33:28 AM|playerStat|for|9|Good Pass||8/20/2023 9:33:28 AM|4013.1871561408
8/20/2023 9:33:35 AM|playerStat|for|15|Good Pass||8/20/2023 9:33:35 AM|4015.27789664268
8/20/2023 9:33:51 AM|playerStat|for|14|Gainline Success|6|8/20/2023 9:33:51 AM|4017.07129460573
8/20/2023 9:34:01 AM|playerStat|for|9|Effective Ruck||8/20/2023 9:34:01 AM|4018.51779294014
8/20/2023 9:34:09 AM|playerStat|for|15|Effective Ruck||8/20/2023 9:34:09 AM|4019.78921663761
8/20/2023 9:34:11 AM|playerStat|for|13|Effective Ruck||8/20/2023 9:34:11 AM|4020.64102989435
8/20/2023 9:34:15 AM|playerStat|for|15|Good Pass||8/20/2023 9:34:15 AM|4024.1157130599
8/20/2023 9:34:20 AM|playerStat|for|6|Defender Beaten|1|8/20/2023 9:34:20 AM|4025.74865978956
8/20/2023 9:34:27 AM|playerStat|for|6|Gainline Success|7|8/20/2023 9:34:27 AM|4028.29150718451
8/20/2023 9:34:31 AM|playerStat|for|6|Ball Lost||8/20/2023 9:34:31 AM|4028.27485275269
8/20/2023 9:34:33 AM|deletePlayerStat|for|6|Gainline Success|4028.29
8/20/2023 9:34:39 AM|playerStat|against|6|Gainline Success|7|8/20/2023 9:34:39 AM|4027.31133294106
8/20/2023 9:34:49 AM|playerStat|for|16|Kick Fielded Successfully||8/20/2023 9:34:49 AM|4035.96879404783
8/20/2023 9:34:53 AM|playerStat|for|16|Avg Pass||8/20/2023 9:34:53 AM|4037.75244307518
8/20/2023 9:34:59 AM|playerStat|for|5|Good Pass||8/20/2023 9:34:59 AM|4038.6753423214
8/20/2023 9:35:08 AM|playerStat|for|15|Avg Kick|25|8/20/2023 9:35:08 AM|4043.58311903477
8/20/2023 9:36:31 AM|playerStat|for|9|Good Pass||8/20/2023 9:36:31 AM|4118.58127516508
8/20/2023 9:37:04 AM|playerStat|for|10|Good Kick|40|8/20/2023 9:37:04 AM|4124.14101195335
8/20/2023 9:37:21 AM|playerStat|against|5|Turnover Made||8/20/2023 9:37:21 AM|4155.70237886906
8/20/2023 9:37:30 AM|playerStat|for|5|Gainline Success|2|8/20/2023 9:37:30 AM|4157.41291087866
8/20/2023 9:37:53 AM|playerStat|for|7|Effective Ruck||8/20/2023 9:37:53 AM|4158.62218511105
8/20/2023 9:37:54 AM|playerStat|for|8|Effective Ruck||8/20/2023 9:37:54 AM|4158.90124839544
8/20/2023 9:37:58 AM|playerStat|for|9|Good Pass||8/20/2023 9:37:58 AM|4161.14431601763
8/20/2023 9:38:03 AM|playerStat|for|12|Gainline unsuccessful|4|8/20/2023 9:38:03 AM|4162.82194536924
8/20/2023 9:38:07 AM|playerStat|for|13|Effective Ruck||8/20/2023 9:38:07 AM|4165.1848436594
8/20/2023 9:38:10 AM|playerStat|for|2|Effective Ruck||8/20/2023 9:38:10 AM|4164.66083836555
8/20/2023 9:38:16 AM|playerStat|for|9|Good Pass||8/20/2023 9:38:16 AM|4167.39135277271
8/20/2023 9:38:21 AM|playerStat|for|1|Gainline Success|4|8/20/2023 9:38:21 AM|4169.5024035573
8/20/2023 9:38:27 AM|playerStat|for|4|Effective Ruck||8/20/2023 9:38:27 AM|4171.02892440557
8/20/2023 9:38:31 AM|playerStat|for|9|Good Pass||8/20/2023 9:38:31 AM|4173.82889997959
8/20/2023 9:38:37 AM|playerStat|for|10|Avg Pass||8/20/2023 9:38:37 AM|4175.26443076134
8/20/2023 9:38:40 AM|playerStat|for|14|Ball Lost||8/20/2023 9:38:40 AM|4176.56631988287
8/20/2023 9:38:46 AM|playerStat|against|14|Neutral Tackle|2|8/20/2023 9:38:46 AM|4177.22193580866
8/20/2023 9:38:56 AM|playerStat|against|6|Tackle Assist||8/20/2023 9:38:56 AM|4177.34948438406
8/20/2023 9:38:58 AM|playerStat|against|14|Defender in Position||8/20/2023 9:38:58 AM|4178.05628222227
8/20/2023 9:38:59 AM|playerStat|against|6|Defender in Position||8/20/2023 9:38:59 AM|4178.33412688971
8/20/2023 9:39:06 AM|playerStat|against|7|Neutral Tackle|2|8/20/2023 9:39:06 AM|4179.37888783216
8/20/2023 9:39:09 AM|playerStat|against|7|Defender in Position||8/20/2023 9:39:09 AM|4182.10087192059
8/20/2023 9:39:23 AM|playerStat|against|3|Tackle Missed||8/20/2023 9:39:23 AM|4186.29494529963
8/20/2023 9:39:27 AM|playerStat|against|13|Passive Tackle|2|8/20/2023 9:39:27 AM|4187.25359064341
8/20/2023 9:39:34 AM|playerStat|against|9|Effective Ruck||8/20/2023 9:39:34 AM|4189.90123909712
8/20/2023 9:39:36 AM|playerStat|against|13|Defender in Position||8/20/2023 9:39:36 AM|4191.30224239826
8/20/2023 9:39:42 AM|playerStat|against|15|Kick Fielded Successfully||8/20/2023 9:39:42 AM|4194.10709244013
8/20/2023 9:39:59 AM|playerStat|for|15|Good Kick|38|8/20/2023 9:39:59 AM|4199.69770085812
8/20/2023 9:40:43 AM|playerStat|against|10|Dominant Tackle|2|8/20/2023 9:40:43 AM|4237.46710878611
8/20/2023 9:40:47 AM|playerStat|against|10|Defender in Position||8/20/2023 9:40:47 AM|4238.78565233946
8/20/2023 9:40:52 AM|playerStat|against|12|Intercept||8/20/2023 9:40:52 AM|4239.50869840384
8/20/2023 9:40:57 AM|playerStat|for|12|Carries in Open Play|2|8/20/2023 9:40:57 AM|4241.8971876502
8/20/2023 9:41:01 AM|playerStat|for|8|Effective Ruck||8/20/2023 9:41:01 AM|4242.53289949894
8/20/2023 9:41:05 AM|playerStat|for|1|Effective Ruck||8/20/2023 9:41:05 AM|4243.09061986208
8/20/2023 9:41:13 AM|playerStat|for|9|Good Pass||8/20/2023 9:41:13 AM|4250.25811862946
8/20/2023 9:41:17 AM|playerStat|for|3|Gainline Success|5|8/20/2023 9:41:17 AM|4251.80494976044
8/20/2023 9:41:20 AM|playerStat|for|5|Effective Ruck||8/20/2023 9:41:20 AM|4252.97075998783
8/20/2023 9:41:24 AM|playerStat|for|9|Good Pass||8/20/2023 9:41:24 AM|4255.57778787613
8/20/2023 9:41:38 AM|playerStat|for|4|Gainline Success|5|8/20/2023 9:41:38 AM|4257.47761172056
8/20/2023 9:41:44 AM|playerStat|for|1|Effective Ruck||8/20/2023 9:41:44 AM|4258.94198310375
8/20/2023 9:41:49 AM|playerStat|for|9|Effective Ruck||8/20/2023 9:41:49 AM|4260.1037312746
8/20/2023 9:41:50 AM|playerStat|for|2|Effective Ruck||8/20/2023 9:41:50 AM|4260.57492983341
8/20/2023 9:42:14 AM|playerStat|for|10|Kick at Goal Successful|1|8/20/2023 9:42:14 AM|4329.32361197472

